name,changed_network,status,tv_network,metacritc_last_info_year,tvtime_followers,tvtime_rate,no_seasons,eps_duration,age_rating,imdb_rate,rotten_tomatoes_rate,released_year,awards_won,awards_nominated
Kingdom,0.0,renewed,NETFLIX,2019,0.014446307518688242,0.9601769911504425,1.0,normal,18+,0.8571428571428572,0.9574468085106383,2019.0,0.0,0.0
Kipo and the Age of Wonderbeasts,0.0,end,NETFLIX,2020,0.009266658081317415,0.9136101897730101,,normal,,0.8441558441558442,0.7761687909519189,2020.0,0.0,0.0
Kirstie,0.0,canceled,TVL,2013,0.00012298599605232275,0.7389380530973452,1.0,short,,0.8375093148406498,0.8431129867059036,,0.0,0.0
Kissing Game,0.0,,NETFLIX,2020,0.0017625827521090224,0.6246312684365782,,normal,,0.6785093430863149,0.7839195574716284,,0.0,0.0
Kiss Me First,0.0,,NETFLIX,2018,0.010947918895066097,0.7743362831858408,1.0,normal,18+,0.5844155844155844,0.46808510638297873,2018.0,0.0,0.0
Kitchen Nightmares,0.0,end,FOX,2013,0.009472098864518908,0.7127646150136869,,normal,16+,0.7272727272727273,0.8460104418374909,2007.0,0.0,0.0
Knights of the Zodiac: Saint Seiya,0.0,canceled,NETFLIX,2017,0.002205303467945259,0.7212389380530974,,normal,,0.6757761504163954,0.7839531179170088,,0.0,0.0
Knock Knock Live,0.0,canceled,FOX,2015,0.00010198310588141552,0.586283185840708,1.0,normal,,0.7965980571370473,0.7141783517466717,,0.0,0.0
Kong: King of the Apes,0.0,canceled,NETFLIX,2017,0.0002585304212790024,0.5287610619469028,2.0,short,7+,0.5194805194805194,0.48470325749651055,2016.0,0.0,0.0
Krypton,0.0,canceled,SYFY,2019,0.030703627134175123,0.8030973451327436,2.0,normal,,0.839182166253624,0.7492011168145295,,0.0,0.0
Kulipari: Dream Walker,0.0,,NETFLIX,2018,2.1868988734655982e-05,0.6592920353982301,1.0,short,7+,0.7142857142857143,0.7465870298909123,2018.0,0.0,0.0
Kung Fu,0.0,,THE CW,2020,0.00048523172034023817,0.6858407079646018,3.0,normal,,0.8364065616138042,0.7452279669910743,,2.0,8.0
La balada de Hugo Sánchez,0.0,,NETFLIX,2018,0.003984746272095257,0.845132743362832,,normal,,0.6767393737167572,0.7839311914616065,,0.0,0.0
La casa de las flores,0.0,,NETFLIX,2018,0.0004938927059777257,0.756637168141593,1.0,short,,0.8258942846580554,0.7453961787070449,,0.0,0.0
La casa de papel (aka Money Heist),0.0,canceled,NETFLIX,2017,0.002205303467945259,0.7212389380530974,,normal,,0.6757761504163954,0.7839531179170088,,0.0,0.0
Lady Dynamite,0.0,canceled,NETFLIX,2017,0.0013500311362433669,0.6924778761061947,2.0,short,16+,0.7272727272727273,0.9680851063829787,2016.0,0.0,0.0
La Forêt,0.0,,NETFLIX,2018,0.011591646652572356,0.8539823008849559,1.0,normal,,0.8258942846580554,0.7453961787070449,,0.0,0.0
La Mante (aka The Mantis),0.0,canceled,NETFLIX,2017,0.002205303467945259,0.7212389380530974,,normal,,0.6757761504163954,0.7839531179170088,,0.0,0.0
